PlayerID,PlayerName,Team,MatchID,Runs,BallsFaced,Fours,Sixes,StrikeRate,Wickets,OversBowled,Economy,MatchType,Venue,Date
529,Pat Cummins,Australia,1086,64,84,15,0,76.19,3,2,9.0,Test,Sydney,2023-03-05
530,Jos Buttler,England,1174,133,7,31,20,1900.0,0,0,0.0,ODI,Mumbai,2020-07-22
531,Joe Root,England,1031,54,58,6,3,93.1,0,10,6.99,ODI,Nottingham,2022-07-23
532,Suryakumar Yadav,India,1051,42,100,6,3,42.0,2,0,0.0,Test,Sydney,2023-08-24
533,David Warner,Australia,1070,74,8,0,6,925.0,0,8,5.79,ODI,Karachi,2021-05-27
534,MS Dhoni,India,1170,131,67,28,8,195.52,4,2,7.22,Test,Sydney,2020-04-16
535,Jos Buttler,England,1185,78,87,11,9,89.66,3,2,9.93,Test,Melbourne,2022-05-29
536,Rohit Sharma,India,1000,118,5,23,19,2360.0,1,4,9.74,ODI,Nottingham,2020-06-08
537,Fakhar Zaman,Pakistan,1057,27,22,0,0,122.73,2,2,4.37,Test,Nottingham,2020-01-20
538,MS Dhoni,India,1030,105,57,25,9,184.21,2,8,4.93,T20,Sydney,2022-09-05
539,KL Rahul,India,1098,103,68,14,10,151.47,2,0,0.0,ODI,Delhi,2020-07-30
540,Pat Cummins,Australia,1076,48,47,3,5,102.13,3,0,0.0,ODI,London,2020-09-29
541,Babar Azam,Pakistan,1135,46,31,8,5,148.39,1,2,4.03,Test,Mumbai,2023-06-03
542,Shadab Khan,Pakistan,1089,4,84,1,0,4.76,0,4,3.31,Test,Melbourne,2023-07-10
543,Shadab Khan,Pakistan,1157,14,96,0,1,14.58,4,10,3.53,Test,Nottingham,2021-03-20
544,Rohit Sharma,India,1035,37,62,5,5,59.68,1,10,6.83,ODI,London,2021-12-20
545,Jos Buttler,England,1035,140,95,29,2,147.37,4,6,9.28,ODI,Lahore,2023-08-13
546,KL Rahul,India,1141,107,33,16,15,324.24,2,8,6.69,Test,Lahore,2023-11-15
547,Hardik Pandya,India,1052,94,28,11,5,335.71,0,6,9.66,Test,Melbourne,2022-03-13
548,Steve Smith,Australia,1200,47,56,10,1,83.93,0,6,4.82,ODI,Nottingham,2022-03-01
549,KL Rahul,India,1127,88,18,18,6,488.89,1,2,3.1,Test,Delhi,2022-12-17
550,MS Dhoni,India,1081,107,29,26,1,368.97,0,4,5.77,ODI,London,2023-03-10
551,Jos Buttler,England,1139,79,66,1,6,119.7,4,2,6.34,Test,Sydney,2022-08-22
552,Virat Kohli,India,1150,95,100,14,13,95.0,0,4,7.67,ODI,Mumbai,2021-06-20
553,Babar Azam,Pakistan,1015,83,88,17,5,94.32,4,10,7.22,T20,Lahore,2023-07-11
554,Jofra Archer,England,1179,73,36,4,11,202.78,3,2,8.63,T20,Delhi,2023-08-04
555,Shaheen Afridi,Pakistan,1021,103,66,22,7,156.06,2,10,6.0,T20,Delhi,2022-11-13
556,Mohammad Rizwan,Pakistan,1137,120,93,2,11,129.03,4,8,3.83,T20,London,2023-04-16
557,Hardik Pandya,India,1178,8,54,2,0,14.81,1,4,6.46,T20,Melbourne,2020-04-28
558,Babar Azam,Pakistan,1111,88,93,6,0,94.62,2,6,3.64,ODI,Nottingham,2023-06-07
559,Hardik Pandya,India,1170,93,35,2,0,265.71,2,2,5.5,Test,Sydney,2020-09-01
560,Shubman Gill,India,1179,17,45,3,0,37.78,3,8,5.51,ODI,Sydney,2022-10-13
561,Mitchell Starc,Australia,1132,67,65,0,9,103.08,1,8,9.82,Test,Lahore,2020-12-07
562,David Warner,Australia,1191,86,10,10,8,860.0,0,8,3.25,T20,Delhi,2020-03-01
563,Glenn Maxwell,Australia,1069,144,22,33,23,654.55,4,0,0.0,Test,Delhi,2021-06-22
564,Jasprit Bumrah,India,1116,67,69,10,7,97.1,2,8,6.62,Test,Karachi,2020-04-23
565,Jonny Bairstow,England,1042,25,19,4,3,131.58,1,8,5.94,T20,Sydney,2021-06-06
566,R Ashwin,India,1172,131,23,19,14,569.57,1,6,4.43,Test,Delhi,2021-04-12
567,Virat Kohli,India,1003,135,41,18,15,329.27,3,10,3.5,ODI,Mumbai,2022-08-24
568,Glenn Maxwell,Australia,1038,67,15,2,4,446.67,0,4,3.67,ODI,Mumbai,2023-02-06
569,Ben Stokes,England,1082,26,40,6,4,65.0,3,2,8.42,ODI,London,2021-10-17
570,Steve Smith,Australia,1146,23,4,2,1,575.0,0,0,0.0,T20,Delhi,2022-10-25
571,Shubman Gill,India,1057,115,23,12,4,500.0,4,10,6.72,Test,Mumbai,2022-04-01
572,Jasprit Bumrah,India,1072,53,70,4,8,75.71,1,10,3.07,T20,Karachi,2020-06-25
573,Joe Root,England,1094,2,51,0,0,3.92,3,6,5.17,ODI,Lahore,2023-02-28
574,Mitchell Starc,Australia,1062,140,87,29,4,160.92,0,4,4.9,T20,Karachi,2023-04-26
575,Ben Stokes,England,1187,125,47,21,3,265.96,4,10,7.13,Test,Melbourne,2020-11-04
576,Suryakumar Yadav,India,1006,15,59,2,2,25.42,1,2,3.14,ODI,Karachi,2023-07-26
577,MS Dhoni,India,1000,8,81,2,1,9.88,1,10,4.86,Test,London,2021-09-21
578,KL Rahul,India,1135,67,48,14,8,139.58,2,8,6.92,ODI,London,2022-10-04
579,Shubman Gill,India,1182,64,63,3,0,101.59,0,2,7.88,T20,Delhi,2020-03-30
580,Fakhar Zaman,Pakistan,1105,95,39,5,0,243.59,1,8,9.03,Test,Karachi,2022-07-27
581,R Ashwin,India,1024,80,34,8,12,235.29,0,8,4.49,Test,Sydney,2023-07-29
582,Joe Root,England,1151,83,52,20,2,159.62,0,0,0.0,Test,Mumbai,2022-06-09
583,Mohammad Rizwan,Pakistan,1074,75,47,12,6,159.57,0,0,0.0,T20,Karachi,2022-03-15
584,Pat Cummins,Australia,1115,14,100,3,1,14.0,0,4,8.48,T20,Melbourne,2020-06-01
585,Mohammad Rizwan,Pakistan,1199,77,58,0,1,132.76,4,6,6.91,Test,Delhi,2020-11-14
586,Shubman Gill,India,1115,82,6,0,0,1366.67,2,8,6.53,T20,Karachi,2022-04-12
587,Ravindra Jadeja,India,1091,26,80,5,4,32.5,2,4,5.78,ODI,Nottingham,2021-09-23
588,Jos Buttler,England,1030,122,43,9,19,283.72,3,6,5.03,ODI,Sydney,2023-11-06
589,Mitchell Starc,Australia,1010,119,22,18,4,540.91,2,2,8.83,ODI,Karachi,2020-10-30
590,KL Rahul,India,1091,82,51,17,3,160.78,3,0,0.0,T20,Mumbai,2023-10-18
591,Pat Cummins,Australia,1044,112,12,20,10,933.33,4,4,5.88,ODI,London,2022-07-15
592,Babar Azam,Pakistan,1118,133,97,4,13,137.11,4,10,4.73,ODI,Sydney,2020-09-05
593,Virat Kohli,India,1199,32,62,1,0,51.61,2,10,5.33,ODI,Sydney,2021-02-09
594,Jos Buttler,England,1175,46,39,3,0,117.95,4,6,7.7,Test,Delhi,2023-04-07
595,Steve Smith,Australia,1005,78,87,13,6,89.66,2,10,7.21,ODI,Melbourne,2023-08-15
596,Ben Stokes,England,1023,147,29,23,17,506.9,1,0,0.0,T20,Delhi,2020-03-28
597,Joe Root,England,1043,56,8,9,9,700.0,0,2,9.79,Test,London,2022-03-19
598,Joe Root,England,1097,68,28,8,4,242.86,1,2,7.08,Test,London,2020-12-19
599,David Warner,Australia,1047,70,3,9,1,2333.33,0,4,4.88,T20,Lahore,2022-07-02
600,Babar Azam,Pakistan,1157,123,24,9,5,512.5,1,4,7.17,Test,Melbourne,2023-08-18
601,Glenn Maxwell,Australia,1105,19,91,0,1,20.88,3,6,6.21,Test,Nottingham,2020-05-04
602,Hardik Pandya,India,1098,110,66,20,1,166.67,2,10,4.76,ODI,London,2021-02-12
603,Fakhar Zaman,Pakistan,1004,9,73,0,1,12.33,0,4,4.9,T20,Karachi,2022-09-09
604,Jos Buttler,England,1144,1,29,0,0,3.45,3,0,0.0,Test,Karachi,2022-03-06
605,David Warner,Australia,1006,82,26,9,4,315.38,2,10,9.57,T20,Melbourne,2020-03-01
606,Steve Smith,Australia,1120,148,22,35,1,672.73,0,8,5.86,Test,Karachi,2023-04-11
607,Mohammad Rizwan,Pakistan,1025,112,45,3,6,248.89,0,0,0.0,ODI,Melbourne,2021-06-29
608,KL Rahul,India,1147,82,1,9,3,8200.0,0,8,7.32,T20,Karachi,2020-12-21
609,Mohammad Rizwan,Pakistan,1151,31,6,7,5,516.67,0,2,3.06,T20,Karachi,2023-04-26
610,MS Dhoni,India,1145,53,50,2,3,106.0,2,8,9.4,Test,Sydney,2023-02-27
611,Shadab Khan,Pakistan,1138,110,15,3,8,733.33,2,2,9.97,T20,Sydney,2022-10-01
612,Rohit Sharma,India,1014,91,17,10,8,535.29,0,2,7.91,ODI,Melbourne,2020-02-10
613,Joe Root,England,1084,38,23,3,6,165.22,0,0,0.0,Test,Melbourne,2020-09-24
614,David Warner,Australia,1082,109,69,10,15,157.97,1,4,6.21,ODI,Mumbai,2020-10-29
615,Babar Azam,Pakistan,1134,61,58,0,10,105.17,1,10,9.66,T20,Delhi,2022-02-04
616,Jonny Bairstow,England,1025,137,82,18,3,167.07,2,8,8.51,T20,Lahore,2021-10-22
617,Mohammad Rizwan,Pakistan,1187,130,74,0,13,175.68,2,10,5.6,T20,Nottingham,2023-08-22
618,David Warner,Australia,1181,72,6,10,8,1200.0,0,6,5.58,Test,Karachi,2021-04-02
619,Shadab Khan,Pakistan,1078,36,9,1,2,400.0,4,2,7.41,Test,Lahore,2020-09-17
620,Babar Azam,Pakistan,1179,106,60,5,7,176.67,3,2,7.55,Test,London,2023-03-08
621,Shubman Gill,India,1154,36,79,1,1,45.57,2,2,3.15,T20,Melbourne,2023-08-02
622,Jasprit Bumrah,India,1036,3,86,0,0,3.49,4,4,6.44,T20,Delhi,2021-05-02
623,Pat Cummins,Australia,1042,67,92,14,0,72.83,2,10,3.08,Test,Delhi,2023-12-22
624,Glenn Maxwell,Australia,1002,120,1,5,5,12000.0,4,8,3.49,T20,Melbourne,2021-05-26
625,MS Dhoni,India,1065,91,21,17,6,433.33,2,8,8.79,ODI,Mumbai,2020-04-08
626,Jofra Archer,England,1187,82,35,3,4,234.29,0,6,9.47,T20,Sydney,2022-04-27
627,Jofra Archer,England,1089,26,56,1,0,46.43,4,8,5.48,Test,London,2020-07-26
628,Jonny Bairstow,England,1166,51,88,8,6,57.95,4,6,7.43,Test,Melbourne,2020-11-29
629,Joe Root,England,1008,105,58,6,15,181.03,0,0,0.0,T20,Mumbai,2021-10-14
630,Steve Smith,Australia,1018,60,9,5,2,666.67,4,4,5.44,T20,Sydney,2022-02-07
631,Babar Azam,Pakistan,1140,117,5,9,16,2340.0,3,4,5.9,ODI,Karachi,2023-05-01
632,Joe Root,England,1110,126,86,8,14,146.51,4,8,8.05,Test,Sydney,2023-05-28
633,Ben Stokes,England,1013,115,23,12,16,500.0,4,2,6.72,ODI,Karachi,2021-02-24
634,Shadab Khan,Pakistan,1178,107,18,21,0,594.44,0,10,4.16,Test,Lahore,2023-09-14
635,Pat Cummins,Australia,1060,121,10,14,18,1210.0,3,2,6.63,ODI,Mumbai,2022-03-15
636,Ben Stokes,England,1013,27,11,5,2,245.45,3,4,6.9,T20,Mumbai,2022-05-25
637,Hardik Pandya,India,1169,32,62,0,2,51.61,2,2,5.88,Test,Nottingham,2021-02-12
638,Virat Kohli,India,1052,97,13,21,0,746.15,1,8,6.73,ODI,Lahore,2020-06-16
639,Joe Root,England,1078,47,49,4,7,95.92,4,8,6.07,T20,Nottingham,2022-09-28
640,Steve Smith,Australia,1164,87,26,16,6,334.62,4,8,8.35,Test,London,2021-01-13
641,Glenn Maxwell,Australia,1094,6,58,0,0,10.34,4,0,0.0,ODI,Nottingham,2020-04-01
642,Glenn Maxwell,Australia,1119,61,17,10,8,358.82,2,8,5.86,T20,Melbourne,2021-07-04
643,Shubman Gill,India,1192,28,32,1,3,87.5,0,10,8.06,Test,Delhi,2020-06-24
644,Mitchell Starc,Australia,1105,119,56,0,15,212.5,0,4,3.89,Test,Melbourne,2023-02-07
645,Suryakumar Yadav,India,1133,117,71,13,18,164.79,2,2,5.83,T20,Nottingham,2023-03-18
646,Shadab Khan,Pakistan,1076,14,3,2,0,466.67,0,2,9.31,ODI,London,2020-03-12
647,Babar Azam,Pakistan,1193,47,66,7,5,71.21,3,0,0.0,T20,Sydney,2020-12-08
648,Mohammad Rizwan,Pakistan,1032,103,36,14,16,286.11,4,2,5.63,ODI,London,2020-06-09
649,Ben Stokes,England,1160,44,79,3,7,55.7,4,4,3.3,ODI,Lahore,2021-10-16
650,Rohit Sharma,India,1099,66,83,2,5,79.52,2,10,5.62,Test,London,2023-02-04
651,Pat Cummins,Australia,1133,59,75,9,1,78.67,0,0,0.0,T20,Mumbai,2023-12-05
652,Joe Root,England,1106,91,31,1,12,293.55,0,6,8.37,ODI,Sydney,2023-03-06
653,Rohit Sharma,India,1144,57,45,13,6,126.67,1,6,3.98,ODI,Lahore,2023-01-01
654,Glenn Maxwell,Australia,1067,43,29,10,6,148.28,3,0,0.0,T20,Nottingham,2023-03-17
655,Joe Root,England,1044,126,92,5,16,136.96,2,8,7.58,T20,London,2020-10-21
656,Joe Root,England,1101,35,86,5,2,40.7,0,8,4.5,T20,Melbourne,2020-04-10
657,Jos Buttler,England,1095,93,94,11,9,98.94,3,4,4.32,ODI,Karachi,2021-09-12
658,Pat Cummins,Australia,1125,80,90,1,1,88.89,3,4,8.75,Test,Delhi,2021-04-11
659,Shaheen Afridi,Pakistan,1190,145,62,31,16,233.87,0,4,9.57,T20,Karachi,2021-07-05
660,Jonny Bairstow,England,1165,60,1,13,4,6000.0,1,10,4.53,ODI,Melbourne,2022-06-23
661,Shadab Khan,Pakistan,1189,99,7,21,9,1414.29,4,6,6.23,T20,Karachi,2020-04-25
662,Babar Azam,Pakistan,1079,118,70,23,19,168.57,1,8,8.23,Test,London,2020-10-04
663,Shubman Gill,India,1049,27,8,0,4,337.5,4,8,9.22,ODI,Mumbai,2021-05-25
664,Jasprit Bumrah,India,1012,78,5,13,1,1560.0,0,10,9.22,T20,Melbourne,2021-07-15
665,Glenn Maxwell,Australia,1129,103,77,5,17,133.77,1,4,8.69,T20,Delhi,2023-10-27
666,KL Rahul,India,1095,124,38,15,19,326.32,3,4,9.53,T20,Nottingham,2020-12-29
667,Jonny Bairstow,England,1141,90,96,9,2,93.75,4,4,4.69,T20,Karachi,2020-11-30
668,Steve Smith,Australia,1072,142,16,12,16,887.5,2,6,9.24,ODI,London,2020-04-11
669,Fakhar Zaman,Pakistan,1199,148,54,10,15,274.07,4,4,3.11,ODI,Melbourne,2023-08-18
670,Mohammad Rizwan,Pakistan,1068,113,49,3,14,230.61,2,2,6.94,Test,London,2022-11-17
671,Virat Kohli,India,1121,84,10,18,8,840.0,3,8,7.47,ODI,Sydney,2023-05-16
672,KL Rahul,India,1064,18,43,1,1,41.86,4,4,7.05,Test,Lahore,2023-12-30
673,Glenn Maxwell,Australia,1096,47,83,6,7,56.63,2,10,5.6,T20,Nottingham,2021-05-31
674,Shadab Khan,Pakistan,1077,27,69,6,2,39.13,4,4,6.1,Test,London,2023-04-12
675,Virat Kohli,India,1130,49,4,5,0,1225.0,1,6,9.58,Test,Karachi,2023-02-23
676,Pat Cummins,Australia,1175,13,75,3,2,17.33,4,2,5.54,ODI,Nottingham,2020-05-10
677,Pat Cummins,Australia,1163,119,87,10,11,136.78,4,0,0.0,T20,Lahore,2021-06-18
678,David Warner,Australia,1038,58,89,8,5,65.17,1,10,4.09,Test,Melbourne,2020-04-26
679,Jos Buttler,England,1174,63,71,3,0,88.73,3,10,6.19,ODI,Mumbai,2023-09-04
680,Jos Buttler,England,1066,92,46,13,1,200.0,3,2,8.45,T20,London,2022-03-06
681,R Ashwin,India,1181,118,59,10,14,200.0,3,10,7.8,Test,Melbourne,2021-12-03
682,Fakhar Zaman,Pakistan,1163,130,28,25,12,464.29,4,2,7.01,T20,Karachi,2022-11-04
683,David Warner,Australia,1168,65,36,10,7,180.56,3,4,3.36,Test,Sydney,2021-08-24
684,Jasprit Bumrah,India,1032,7,29,1,1,24.14,0,6,9.17,Test,Lahore,2023-02-18
685,Shaheen Afridi,Pakistan,1167,143,46,6,15,310.87,4,4,9.2,ODI,Melbourne,2021-12-28
686,Shaheen Afridi,Pakistan,1107,87,73,2,2,119.18,3,8,9.28,T20,Karachi,2021-06-17
687,Glenn Maxwell,Australia,1030,118,57,7,14,207.02,4,10,3.9,T20,Mumbai,2023-07-23
688,Jasprit Bumrah,India,1049,123,53,22,11,232.08,0,0,0.0,Test,Delhi,2023-10-26
689,Jonny Bairstow,England,1076,63,42,13,2,150.0,2,2,3.5,T20,Mumbai,2020-11-04
690,Mohammad Rizwan,Pakistan,1087,107,58,1,17,184.48,1,6,6.07,T20,Nottingham,2020-10-20
691,David Warner,Australia,1199,83,3,4,13,2766.67,0,6,4.95,ODI,Nottingham,2021-11-12
692,Shaheen Afridi,Pakistan,1162,103,11,13,7,936.36,4,10,3.14,ODI,Mumbai,2022-07-14
693,David Warner,Australia,1194,137,39,27,16,351.28,3,8,5.12,ODI,Sydney,2022-09-29
694,Shubman Gill,India,1157,35,26,5,3,134.62,1,10,9.05,T20,London,2022-04-06
695,Jofra Archer,England,1098,126,87,21,1,144.83,2,6,7.32,ODI,Mumbai,2022-12-29
696,Shaheen Afridi,Pakistan,1003,9,40,1,1,22.5,2,6,4.92,T20,Melbourne,2020-02-06
697,KL Rahul,India,1057,86,17,0,6,505.88,1,0,0.0,Test,Karachi,2021-10-01
698,Babar Azam,Pakistan,1098,105,53,23,1,198.11,0,10,8.08,Test,Lahore,2020-12-08
699,Virat Kohli,India,1076,17,76,0,2,22.37,1,8,9.93,T20,Nottingham,2022-12-01
700,Glenn Maxwell,Australia,1175,136,40,19,20,340.0,1,8,8.19,ODI,Karachi,2022-09-30
701,David Warner,Australia,1042,75,44,5,2,170.45,3,0,0.0,T20,Mumbai,2021-04-12
702,Mohammad Rizwan,Pakistan,1054,47,18,6,6,261.11,3,4,8.34,Test,Mumbai,2023-04-22
703,Babar Azam,Pakistan,1093,61,13,12,0,469.23,0,8,6.57,Test,Mumbai,2022-02-07
704,Mitchell Starc,Australia,1159,76,60,13,5,126.67,3,6,6.87,ODI,Mumbai,2023-09-17
705,Virat Kohli,India,1012,24,77,2,3,31.17,4,10,8.98,Test,Delhi,2022-05-03
706,Jofra Archer,England,1031,130,98,15,21,132.65,4,10,9.79,Test,Lahore,2022-08-29
707,Mohammad Rizwan,Pakistan,1177,71,62,5,2,114.52,1,4,9.26,Test,Mumbai,2021-09-08
708,Joe Root,England,1169,75,49,4,3,153.06,0,0,0.0,Test,Lahore,2023-06-29
709,Shadab Khan,Pakistan,1026,30,85,1,3,35.29,3,8,7.36,Test,Delhi,2021-08-01
710,Rohit Sharma,India,1127,113,49,19,12,230.61,0,10,4.86,ODI,Melbourne,2021-06-22
711,Shaheen Afridi,Pakistan,1180,128,15,12,16,853.33,1,2,9.64,T20,Lahore,2020-11-24
712,Ravindra Jadeja,India,1127,22,46,2,1,47.83,2,8,6.28,ODI,Nottingham,2021-11-08
713,Babar Azam,Pakistan,1003,15,2,1,1,750.0,0,10,10.0,Test,Delhi,2020-08-14
714,Ben Stokes,England,1023,95,93,13,13,102.15,1,8,7.72,Test,Delhi,2020-07-26
715,David Warner,Australia,1116,93,21,15,6,442.86,0,4,7.31,T20,Lahore,2022-08-08
716,Rohit Sharma,India,1044,107,95,20,0,112.63,0,6,9.5,ODI,Lahore,2022-01-07
717,Glenn Maxwell,Australia,1189,110,1,11,2,11000.0,2,2,4.51,ODI,Delhi,2020-04-03
718,Shubman Gill,India,1169,31,15,3,0,206.67,4,10,9.4,Test,Sydney,2021-11-04
719,Glenn Maxwell,Australia,1159,135,72,26,11,187.5,0,4,8.61,T20,Delhi,2022-02-02
720,David Warner,Australia,1029,114,11,6,10,1036.36,0,0,0.0,T20,London,2022-07-23
721,Glenn Maxwell,Australia,1176,84,40,5,5,210.0,1,10,3.13,T20,London,2023-08-21
722,Babar Azam,Pakistan,1033,53,72,8,0,73.61,2,4,5.42,Test,Mumbai,2020-11-22
723,Suryakumar Yadav,India,1151,48,21,2,1,228.57,2,6,7.18,T20,Nottingham,2021-01-06
724,Jos Buttler,England,1156,5,19,1,0,26.32,3,2,7.34,ODI,Sydney,2022-09-16
725,Joe Root,England,1105,36,68,5,1,52.94,0,4,5.38,T20,Mumbai,2020-05-09
726,Pat Cummins,Australia,1003,12,52,1,0,23.08,0,6,7.36,Test,Melbourne,2023-10-03
727,Mitchell Starc,Australia,1133,82,58,2,13,141.38,2,6,4.83,Test,Delhi,2022-06-05
728,Shadab Khan,Pakistan,1088,47,40,0,6,117.5,3,2,9.5,Test,London,2020-10-31
729,Virat Kohli,India,1164,136,16,11,22,850.0,4,0,0.0,ODI,Nottingham,2022-10-12
730,Babar Azam,Pakistan,1192,33,67,7,5,49.25,1,0,0.0,T20,Karachi,2021-05-08
731,Pat Cummins,Australia,1012,25,20,1,2,125.0,2,8,3.8,Test,Melbourne,2023-02-01
732,Jofra Archer,England,1060,26,80,0,2,32.5,3,0,0.0,ODI,Nottingham,2022-06-28
733,Joe Root,England,1127,43,26,1,6,165.38,1,6,8.3,T20,Karachi,2020-08-31
734,Joe Root,England,1026,131,87,0,21,150.57,0,2,4.29,T20,London,2020-03-14
735,Rohit Sharma,India,1154,121,21,24,19,576.19,0,6,3.84,Test,Lahore,2022-11-07
736,Shadab Khan,Pakistan,1087,115,38,28,14,302.63,1,2,3.96,T20,Mumbai,2021-04-01
737,Jos Buttler,England,1143,45,25,4,7,180.0,0,2,6.83,Test,Nottingham,2023-09-07
738,Glenn Maxwell,Australia,1029,112,47,22,3,238.3,2,2,3.74,ODI,Melbourne,2020-01-05
739,Pat Cummins,Australia,1162,103,23,2,7,447.83,1,2,5.29,T20,Karachi,2023-12-08
740,Virat Kohli,India,1042,60,64,4,9,93.75,4,8,6.25,T20,Sydney,2022-04-18
741,Hardik Pandya,India,1156,55,59,12,5,93.22,4,8,3.47,ODI,Melbourne,2020-09-04
742,Ben Stokes,England,1117,1,65,0,0,1.54,3,4,7.61,ODI,Karachi,2020-08-08
743,Joe Root,England,1162,107,76,6,12,140.79,2,8,4.72,Test,Delhi,2022-07-11
744,Jonny Bairstow,England,1129,121,94,8,6,128.72,1,8,4.68,ODI,Nottingham,2020-01-09
745,Ravindra Jadeja,India,1110,30,52,0,3,57.69,0,10,4.59,Test,Nottingham,2022-11-07
746,Fakhar Zaman,Pakistan,1044,110,1,0,9,11000.0,1,8,8.22,Test,Sydney,2020-07-31
747,Jonny Bairstow,England,1155,21,38,2,0,55.26,0,0,0.0,T20,London,2022-05-07
748,Shaheen Afridi,Pakistan,1101,89,13,16,5,684.62,0,10,9.39,T20,Lahore,2022-07-16
749,Mohammad Rizwan,Pakistan,1105,109,14,14,7,778.57,4,10,8.33,Test,Lahore,2023-12-07
750,Mitchell Starc,Australia,1161,12,31,0,2,38.71,3,10,7.75,ODI,Melbourne,2021-03-05
751,Pat Cummins,Australia,1172,57,49,6,8,116.33,1,2,9.56,ODI,Sydney,2022-10-28
752,Steve Smith,Australia,1194,19,6,2,3,316.67,1,2,5.32,T20,Nottingham,2023-04-08
753,Jonny Bairstow,England,1073,13,78,0,2,16.67,3,4,8.42,T20,Mumbai,2022-12-06
754,Virat Kohli,India,1097,80,35,18,3,228.57,3,4,5.82,ODI,Mumbai,2023-10-04
755,KL Rahul,India,1068,43,24,0,6,179.17,2,2,3.74,ODI,Lahore,2023-10-31
756,David Warner,Australia,1015,31,36,4,5,86.11,1,10,4.95,Test,Lahore,2021-02-21
757,MS Dhoni,India,1115,67,40,15,11,167.5,3,8,4.54,ODI,Melbourne,2023-08-18
758,Ben Stokes,England,1130,95,66,2,5,143.94,2,0,0.0,Test,Lahore,2023-11-20
759,Suryakumar Yadav,India,1099,44,66,7,6,66.67,3,4,5.66,T20,Karachi,2023-02-04
760,Virat Kohli,India,1190,124,57,15,2,217.54,1,10,6.72,T20,Melbourne,2023-06-24
761,Ben Stokes,England,1162,116,93,6,1,124.73,2,10,4.03,Test,Karachi,2023-04-20
762,Mohammad Rizwan,Pakistan,1075,93,6,23,9,1550.0,4,10,3.75,T20,Sydney,2023-10-30
763,Shubman Gill,India,1044,92,23,5,15,400.0,1,2,4.75,Test,Delhi,2022-02-11
764,Suryakumar Yadav,India,1071,121,96,8,4,126.04,1,6,4.51,Test,Lahore,2020-09-23
765,Fakhar Zaman,Pakistan,1065,119,63,2,9,188.89,2,4,9.85,ODI,Karachi,2022-08-13
766,Babar Azam,Pakistan,1039,131,63,3,16,207.94,0,4,5.42,T20,Mumbai,2023-07-04
767,Glenn Maxwell,Australia,1146,34,22,0,3,154.55,2,8,9.93,Test,Karachi,2020-05-29
768,Mitchell Starc,Australia,1056,2,9,0,0,22.22,3,6,7.62,ODI,Delhi,2022-10-31
769,Shadab Khan,Pakistan,1139,17,73,1,2,23.29,4,8,5.15,Test,London,2020-07-07
770,David Warner,Australia,1054,29,25,3,1,116.0,4,0,0.0,Test,Karachi,2021-11-09
771,Pat Cummins,Australia,1055,73,78,9,8,93.59,1,10,3.7,Test,Nottingham,2023-02-23
772,Rohit Sharma,India,1171,24,78,2,3,30.77,1,2,4.64,T20,Nottingham,2021-05-07
773,Babar Azam,Pakistan,1174,10,85,0,1,11.76,4,0,0.0,T20,London,2020-08-20
774,Jos Buttler,England,1138,125,64,1,11,195.31,0,2,9.49,Test,Lahore,2020-02-20
775,Mitchell Starc,Australia,1130,74,16,16,2,462.5,1,4,3.2,T20,Nottingham,2020-03-30
776,David Warner,Australia,1082,89,16,5,8,556.25,3,4,5.15,Test,Delhi,2020-07-15
777,Fakhar Zaman,Pakistan,1136,47,42,11,3,111.9,4,6,9.82,ODI,Delhi,2021-03-07
778,Shadab Khan,Pakistan,1026,129,90,26,14,143.33,3,6,5.87,ODI,London,2023-08-17
779,Shubman Gill,India,1006,42,17,0,7,247.06,3,8,3.61,T20,Karachi,2020-03-18
780,Rohit Sharma,India,1013,89,80,3,11,111.25,4,6,5.01,ODI,Lahore,2023-02-16
781,R Ashwin,India,1058,150,16,13,9,937.5,4,6,6.45,T20,London,2022-03-05
782,Jofra Archer,England,1110,36,29,2,6,124.14,3,10,6.87,T20,Mumbai,2022-03-08
783,Ravindra Jadeja,India,1001,105,21,4,5,500.0,3,2,5.86,Test,Delhi,2023-04-14
784,Rohit Sharma,India,1091,15,18,0,1,83.33,3,10,5.74,Test,Delhi,2021-08-16
785,Mitchell Starc,Australia,1022,33,13,5,4,253.85,3,10,5.36,T20,Nottingham,2022-02-20
786,Joe Root,England,1121,110,36,8,6,305.56,2,4,7.54,ODI,Melbourne,2020-10-06
787,Jonny Bairstow,England,1075,115,79,24,19,145.57,0,6,3.74,Test,Sydney,2021-09-02
788,Steve Smith,Australia,1141,4,20,0,0,20.0,2,8,3.57,Test,Sydney,2020-09-09
789,Virat Kohli,India,1146,67,93,11,1,72.04,4,2,6.11,Test,London,2023-01-05
790,Hardik Pandya,India,1053,94,7,3,2,1342.86,1,10,5.46,Test,Karachi,2021-03-09
791,Jonny Bairstow,England,1036,84,61,18,14,137.7,4,2,6.04,ODI,Sydney,2021-03-28
792,David Warner,Australia,1029,137,2,1,16,6850.0,4,4,4.95,ODI,Mumbai,2023-01-29
793,Jonny Bairstow,England,1018,138,85,3,6,162.35,1,2,4.78,T20,Delhi,2021-05-28
794,KL Rahul,India,1185,91,96,0,14,94.79,3,8,8.36,Test,Nottingham,2021-11-08
795,David Warner,Australia,1171,129,24,3,11,537.5,2,2,5.01,Test,Melbourne,2020-07-23
